id,title,release_date,year,runtime,genres,rated,country,actors,director,writers,awards,box_office,ratings
tt0072031,Trinity Plus the Clown and a Guitar,04 Apr 1975,1975,92,"Action,Comedy,Western",N/A,"Austria, Italy, West Germany","George Hilton, Rinaldo Talamonti, Piero Lulli, Herbert Fux",Franz Antel,"Oreste Coltellacci, Michele Massimo Tarantini",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
tt0072051,Manchu Boxer,06 Feb 1974,1974,82,"Action,Drama",N/A,Hong Kong,"Chi Chu Chin, Piao Ho, Sammo Kam-Bo Hung, Ling Ling Li",Wu Ma,On Szeto,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
tt0072055,This Time I'll Make You Rich,01 May 1975,1974,101,"Action,Adventure,Crime",PG,"Italy, West Germany","Antonio Sabato, Brad Harris, Karin Schubert, George Wang",Gianfranco Parolini,"Gianfranco Parolini (story), Gianfranco Parolini (screenplay), Francesco Merli (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
tt0072084,Return of Shanghai Joe,28 Feb 1975,1975,87,"Action,Western",N/A,"Italy, West Germany","Klaus Kinski, Cheen Lie, Tommy Polgár, Karin Field",Bitto Albertini,"Bitto Albertini, Carlo Alberto Alfieri",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]"
tt0072087,Huang Fei Hong yi qu Ding Cai Pao,25 May 1974,1974,93,"Action,Adventure,Drama",N/A,Hong Kong,"Chung Tien Shih, Lily Li, Bruce Le, Kien Shih",Fung Wong,Fung Wong (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]"
tt0072100,Roti Kapada Aur Makaan,18 Oct 1974,1974,159,"Action,Drama,Musical",N/A,India,"Manoj Kumar, Shashi Kapoor, Zeenat Aman, Moushumi Chatterjee",Manoj Kumar,Manoj Kumar,3 wins & 6 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
tt0072107,S*P*Y*S,05 Sep 1974,1974,87,"Action,Comedy",PG,USA,"Elliott Gould, Donald Sutherland, Zouzou, Joss Ackland",Irvin Kershner,"Lawrence J. Cohen, Fred Freeman, Malcolm Marmorstein",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]"
tt0072108,SB zatvara krug,28 Mar 1974,1974,91,Action,N/A,Yugoslavia,"Slobodan Dimitrijevic, Dusica Zegarac, Dragomir Felba, Rade Markovic",Miomir 'Miki' Stamenkovic,"Dragan Markovic, Dusan Perkovic, Miomir 'Miki' Stamenkovic",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
tt0072115,Savage Sisters,01 Jul 1974,1974,86,"Action,Drama",R,"Philippines, USA","Gloria Hendry, Cheri Caffaro, Rosanna Ortiz, John Ashley",Eddie Romero,"Harry Corner, H. Franco Moon",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]"
tt0072150,Men from the Monastery,03 Apr 1974,1974,101,"Action,Drama",Not Rated,"Hong Kong, Taiwan","Kuan Tai Chen, Sheng Fu, Kuan-Chun Chi, Chi-Hung Chang",Cheh Chang,"Cheh Chang, Kuang Ni",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
tt0072152,New Battles Without Honor and Humanity,28 Dec 1974,1974,98,"Action,Comedy,Crime",N/A,Japan,"Bunta Sugawara, Hiroki Matsukata, Nobuo Kaneko, Tomisaburô Wakayama",Kinji Fukasaku,"Koichi Iiboshi (story), Fumio Kônami (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
tt0072187,Solomon King,01 Sep 1974,1974,110,"Action,Adventure",R,USA,"Sal Watts, James Watts, Samaki Bennett, Claudia Russo","Jack Bomay, Sal Watts","Jim Alston (story), Sal Watts",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt0072200,Emergency Squad,24 Apr 1974,1974,95,"Action,Crime,Thriller",N/A,Italy,"Tomas Milian, Gastone Moschin, Ray Lovelock, Mario Carotenuto",Stelvio Massi,"Dardano Sacchetti (story), Dardano Sacchetti (screenplay), Gianfranco Barberi (screenplay), Adriano Bolzoni (screenplay), Stelvio Massi (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt0072209,Stone,28 Jun 1974,1974,126,"Action,Adventure,Crime",N/A,Australia,"Deryck Barnes, Sandy Harbutt, Hugh Keays-Byrne, Lex Mitchell",Sandy Harbutt,"Sandy Harbutt (screenplay), Michael Robinson (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
tt0072225,Sugar Hill,01 Feb 1974,1974,91,"Action,Crime,Horror",PG,USA,"Marki Bey, Robert Quarry, Don Pedro Colley, Betty Anne Rees",Paul Maslansky,Tim Kelly,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt0072228,The Super Cops,11 Oct 1974,1974,90,"Action,Comedy,Crime",R,USA,"Ron Leibman, David Selby, Sheila Frazier, Pat Hingle",Gordon Parks,"Lorenzo Semple Jr., L.H. Whittemore (book)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt0072231,"At Home Among Strangers, a Stranger Among His Own",11 Nov 1974,1974,97,"Action,Adventure,Drama",N/A,Soviet Union,"Yuriy Bogatyryov, Nikita Mikhalkov, Sergey Shakurov, Aleksandr Kalyagin",Nikita Mikhalkov,"Nikita Mikhalkov, Eduard Volodarskiy",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]"
tt0072238,The Swordsman,N/A,1974,90,"Action,Crime,Drama",N/A,UK,"Linda Marlowe, Alan Lake, Jason Kemp, Tony Then",Lindsay Shonteff,Ellis Hugh Brody,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
tt0072245,TNT Jackson,17 Jan 1975,1974,72,Action,R,"Philippines, USA","Jeannie Bell, Stan Shaw, Pat Anderson, Ken Metcalfe",Cirio H. Santiago,"Dick Miller, Ken Metcalfe",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]"
tt0072249,The Take,01 May 1974,1974,92,"Action,Crime,Drama",PG,UK,"Billy Dee Williams, Eddie Albert, Frankie Avalon, Sorrell Booke",Robert Hartford-Davis,"Franklin Coen, G.F. Newman (novel), Del Reisman",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
tt0072251,The Taking of Pelham One Two Three,14 Nov 1974,1974,104,"Action,Crime,Thriller",R,USA,"Walter Matthau, Robert Shaw, Martin Balsam, Hector Elizondo",Joseph Sargent,"John Godey (novel), Peter Stone (screenplay)",Nominated for 1 BAFTA Film Award. Another 2 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '68/100'}]"
tt0072278,Thomasine & Bushrod,10 Apr 1974,1974,95,"Action,Crime,Western",PG,USA,"Max Julien, Vonetta McGee, George Murdock, Glynn Turman",Gordon Parks Jr.,Max Julien,1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt0072281,The Three Musketeers,29 Mar 1974,1973,106,"Action,Adventure",PG,"USA, Spain, Panama, UK","Oliver Reed, Raquel Welch, Richard Chamberlain, Michael York",Richard Lester,"George MacDonald Fraser (screenplay), Alexandre Dumas (novel)",Won 1 Golden Globe. Another 3 wins & 7 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]"
tt0072284,Three the Hard Way,26 Jun 1974,1974,89,"Action,Thriller",R,USA,"Jim Brown, Fred Williamson, Jim Kelly, Sheila Frazier",Gordon Parks Jr.,"Eric Bercovici, Jerrold L. Ludwig",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
tt0072285,Thriller: A Cruel Picture,05 Jun 1974,1973,104,"Action,Thriller",R,Sweden,"Christina Lindberg, Heinz Hopf, Despina Tomazani, Per-Axel Arosenius",Bo Arne Vibenius,"Bo Arne Vibenius (screenplay), Bo Arne Vibenius (an original story)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]"
tt0072290,Furious Slaughter,01 Apr 1976,1972,86,"Action,Crime",R,"Taiwan, Hong Kong","Yu Wang, Sha-Li Chen, Yeh Tien, Yuan Yi",Shan-Hsi Ting,Shan-Hsi Ting,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
tt0072308,The Towering Inferno,01 Jan 1975,1974,165,"Action,Drama,Thriller",PG,USA,"Steve McQueen, Paul Newman, William Holden, Faye Dunaway",John Guillermin,"Richard Martin Stern (novel), Thomas N. Scortia (novel), Frank M. Robinson (novel), Stirling Silliphant (screenplay)",Won 3 Oscars. Another 9 wins & 13 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '69/100'}]"
tt0072317,The Trial of Billy Jack,13 Nov 1974,1974,170,"Action,Drama,Music",PG,USA,"Tom Laughlin, Delores Taylor, Victor Izay, Teresa Kelly",Tom Laughlin,"Tom Laughlin (screenplay), Delores Taylor (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]"
tt0072324,Truck Stop Women,01 Feb 1975,1974,88,"Action,Crime,Drama",R,USA,"Claudia Jennings, Lieux Dressler, John Martino, Paul Carr",Mark L. Lester,"Paul Deason (original story), Mark L. Lester (screenplay), Paul Deason (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]"
tt0072325,Truck Turner,17 Feb 1975,1974,91,"Action,Crime,Thriller",R,USA,"Isaac Hayes, Yaphet Kotto, Alan Weeks, Annazette Chase",Jonathan Kaplan,"Oscar Williams (screenplay), Michael Allin (screenplay), Jerry Wilkes (story)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0072348,Tough Guys,29 May 1974,1974,92,"Action,Crime",PG,"Italy, France, USA","Lino Ventura, Isaac Hayes, Fred Williamson, Paula Kelly",Duccio Tessari,"Nicola Badalucco, Georges Dutter (French dialogue), Luciano Vincenzoni (story and screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt0072351,Uptown Saturday Night,26 Jul 1974,1974,104,"Action,Comedy,Crime",PG,USA,"Sidney Poitier, Bill Cosby, Harry Belafonte, Flip Wilson",Sidney Poitier,Richard Wesley,2 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]"
tt0072353,Going Places,13 May 1974,1974,150,"Action,Comedy,Crime",R,France,"Gérard Depardieu, Miou-Miou, Patrick Dewaere, Christian Alers",Bertrand Blier,"Bertrand Blier (novel), Bertrand Blier (screenplay), Philippe Dumarçay (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]"
tt0072389,Warhead,01 Feb 1977,1977,90,"Action,Adventure,War",PG,"USA, Israel","David Janssen, Karin Dor, Christopher Stone, Art Metrano",John O'Connor,"Buddy Ruskin (screenplay), Patrick Foulk (story), Donovan Karnes (story)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]"
tt0072413,From China with Death,01 May 1974,1974,119,"Action,Drama",R,Hong Kong,"Yung Henry Yu, Wu Ma, Li Meng, Ching Tang",Wu Ma,On Szeto (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
tt0072422,The Drug Addicts,10 May 1974,1974,94,"Action,Crime,Drama",N/A,Hong Kong,"Lung Ti, Chung Wang, Sze Kei Lee, Tien Lung Chen",David Chiang,Kuang Ni,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt0072423,The Association,21 Nov 1974,1974,80,"Action,Drama",N/A,"South Korea, Hong Kong","Yu Byong, Tien Niu, Angela Mao, Carter Wong",Chang-hwa Jeong,"Kuo Hui (screenplay), Chang-hwa Jeong (screenplay), Hee-Woo Lee (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt0072436,Zanna Bianca alla riscossa,22 Jun 1981,1974,97,"Action,Adventure,Western",Not Rated,Italy,"Maurizio Merli, Henry Silva, Renzo Palmer, Gisela Hahn",Tonino Ricci,"Sandro Continenza (story & screenplay), Giovanni Simonelli (story & screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
tt0072439,Zatoichi's Conspiracy,15 Apr 1974,1973,88,"Action,Drama",Not Rated,Japan,"Shintarô Katsu, Yukiyo Toake, Eiji Okada, Kei Satô",Kimiyoshi Yasuda,"Yoshi Hattori (screenplay), Kan Shimozawa (story)",1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
tt0072444,Zhong tai quan tan sheng si zhan,28 Sep 1974,1974,94,"Action,Drama",N/A,Hong Kong,"Angela Mao, Carter Wong, Lung Chan, Chuan Chen",Feng Huang,Chuan Hua Huang-fu,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
tt0072448,Zorro,01 Jun 1976,1975,124,"Action,Adventure,Comedy",G,"Italy, France","Alain Delon, Ottavia Piccolo, Enzo Cerusico, Moustache",Duccio Tessari,"Giorgio Arlorio (story), Giorgio Arlorio (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt0072604,Adiós Amigo,25 Dec 1975,1975,87,"Action,Comedy,Western",PG,USA,"Fred Williamson, Richard Pryor, James Brown, Robert Phillips",Fred Williamson,Fred Williamson,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]"
tt0072620,Alarm in the Delta,05 Jan 1976,1976,74,"Action,Adventure,Crime",N/A,Romania,"Ferenc Fábián, Dan Popescu, Sorin Vasiliu, Emanoil Petrut",Gheorghe Naghi,"Petre Luscalov, Gheorghe Naghi",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
tt0072679,She nu,27 Sep 2002,1975,90,"Action,Drama",N/A,Hong Kong,"Meg Lam, James Yi Lui, Liu-Mei Wen, Shek-Ching Law",Sum Cheung,Sum Cheung,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]"
tt0072700,Da jie an,19 Sep 1975,1975,92,"Action,Crime,Drama",N/A,Hong Kong,"Danny Lee, Chung Wang, Yun Ling, Kuan Tai Chen",Yuen Chor,Yu Chin,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt0072705,Bite the Bullet,25 Jun 1975,1975,132,"Action,Adventure,Western",PG,USA,"Gene Hackman, Candice Bergen, James Coburn, Ben Johnson",Richard Brooks,Richard Brooks,Nominated for 2 Oscars. Another 1 win.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]"
tt0072707,Black Force,01 Apr 1975,1975,82,"Action,Drama",R,USA,"Owen Watson, Warhawk Tanzania, Malachi Lee, Judie Soriano",Michael Fink,"Leonard Michaels, Jan Weber",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]"
tt0072708,Black Lolita,12 Feb 1975,1975,85,"Action,Drama",R,USA,"Yolanda Love, Ed Cheatwood, Susan Ayers, Joey Ginza",Stephen Gibson,"Mike Brown, Stephen Gibson",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt0072713,Tao wang,25 Oct 1975,1975,84,Action,N/A,Hong Kong,"Shen Chan, Kuan Tai Chen, Wo-fu Chen, Shao-Lin Chiang","Cheh Chang, Chung Sun",Kuang Ni,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]"
tt0072732,Brannigan,26 Mar 1975,1975,111,"Action,Comedy,Crime",PG,"UK, USA","John Wayne, Richard Attenborough, Judy Geeson, Mel Ferrer",Douglas Hickox,"Christopher Trumbo (screenplay), Michael Butler (screenplay), William P. McGivern (screenplay), William W. Norton (screenplay), Christopher Trumbo (story), Michael Butler (story)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}]"
tt0072737,Breakout,07 Mar 1975,1975,96,"Action,Adventure,Drama",PG,USA,"Charles Bronson, Robert Duvall, Jill Ireland, Randy Quaid",Tom Gries,"Howard B. Kreitsek (screenplay), Marc Norman (screenplay), Elliott Baker (screenplay), Warren Hinckle (suggested by a book by), William Turner (suggested by a book by), Eliot Asinof (suggested by a book by)",1 win.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]"
tt0072740,Diamonds for the Dictatorship of the Proletariat,15 Sep 1977,1975,151,"Action,Crime",N/A,Soviet Union,"Vladimir Ivashov, Aleksandr Kaydanovskiy, Yekaterina Vasilyeva, Margarita Terekhova",Grigori Kromanov,"Yulian Semyonov (novel), Yulian Semyonov (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
tt0072744,Superdragon vs. Superman,05 Dec 1975,1975,84,"Action,Drama,Thriller",R,"Hong Kong, Taiwan","Bruce Li, Fei Lung, Lu Wen Lu, Foe Brown",Chia Chun Wu,"Ching Kang Yao (screenplay), Ching Kang Yao",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
tt0072747,Bucktown,02 Jul 1975,1975,94,"Action,Crime,Drama",R,USA,"Fred Williamson, Pam Grier, Thalmus Rasulala, Tony King",Arthur Marks,Bob Ellison,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt0072759,The Candy Tangerine Man,01 May 1975,1975,95,"Action,Adventure",R,USA,"John Daniels, Eli Haines, Tom Hankason, Marva Farmer",Matt Cimber,Mikel Angel,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]"
tt0072791,Cleopatra Jones and the Casino of Gold,11 Jul 1975,1975,94,Action,R,"Hong Kong, USA","Tamara Dobson, Stella Stevens, Ni Tien, Norman Fell",Charles Bail,"Max Julien (characters), William Tennant",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]"
tt0072829,Crazy Mama,05 Nov 1975,1975,83,"Action,Comedy,Crime",PG,USA,"Cloris Leachman, Stuart Whitman, Ann Sothern, Jim Backus",Jonathan Demme,"Robert Thom (screenplay), Frances Doel (story)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]"
tt0072844,Darktown Strutters,13 Aug 1975,1975,90,"Action,Comedy,Musical",PG,USA,"Trina Parks, Edna Richardson, Bettye Sweet, Shirley Washington",William Witney,George Armitage (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]"
tt0072855,The Death Collector,29 Oct 1976,1976,85,"Action,Crime,Drama",R,USA,"Joe Cortese, Lou Criscuolo, Joe Pesci, Bobby Alto",Ralph De Vito,Ralph De Vito,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]"
tt0072856,Death Race 2000,28 Nov 1975,1975,80,"Action,Comedy,Sci-Fi",R,USA,"David Carradine, Simone Griffeth, Sylvester Stallone, Mary Woronov",Paul Bartel,"Robert Thom (screenplay), Charles B. Griffith (screenplay), Ib Melchior (story The Racer)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '59/100'}]"
tt0072858,The Black Dragon's Revenge,01 Nov 1975,1975,90,"Action,Drama",R,"Hong Kong, USA","Ron Van Clief, Charles Bonet, Phillip Ko, Bobby Canavarro",Chun-Ku Lu,Norbert Albertson Jr.,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
tt0072860,The Wall,01 May 1979,1975,174,"Action,Crime,Drama",Not Rated,India,"Amitabh Bachchan, Shashi Kapoor, Nirupa Roy, Parveen Babi",Yash Chopra,"Javed Akhtar (dialogue), Javed Akhtar (screenplay), Javed Akhtar (story), Salim Khan (dialogue), Salim Khan (screenplay), Salim Khan (story)",7 wins & 2 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]"
tt0072868,Devil Woman,01 Oct 1976,1973,97,"Action,Fantasy,Horror",N/A,"Hong Kong, Philippines","Alex Tzi-Fei Lung, Rosemarie Gil, Yukio Someno, Romy Diaz","Felix Villar, Chi-Lien Yu",Jimmy L. Pascual,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
tt0072886,Doc Savage: The Man of Bronze,01 Jun 1975,1975,112,"Action,Adventure,Comedy",G,USA,"Ron Ely, Paul Gleason, William Lucking, Michael Miller",Michael Anderson,"Lester Dent (based upon the novel by), George Pal (screenplay by), Joe Morheim (screenplay by)",1 win.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]"
tt0072888,Doctor Justice,17 Dec 1975,1975,112,Action,N/A,"France, Spain","John Phillip Law, Gert Fröbe, Nathalie Delon, Roger Paschy",Christian-Jaque,"Christian-Jaque, Raphael Marcello (comic), Raphael Marcello (screenplay), Jean Ollivier (comic), Jean Ollivier (screenplay), Jacques Robert (dialogue), Jacques Robert (screenplay), Andrés Velasco",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]"
tt0072895,Dolemite,26 Apr 1975,1975,90,"Action,Comedy,Crime",R,USA,"Rudy Ray Moore, D'Urville Martin, Jerry Jones, Lady Reed",D'Urville Martin,"Jerry Jones (screenplay), Rudy Ray Moore (original adaptation)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '67/100'}]"
tt0072913,Master of the Flying Guillotine,01 Feb 1977,1976,93,"Action,Drama,Fantasy",R,"Taiwan, Hong Kong","Jimmy Wang Yu, Kang Chin, Chun-Erh Lung, Chia Yung Liu",Jimmy Wang Yu,Jimmy Wang Yu,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '57/100'}]"
tt0072926,The Eiger Sanction,21 May 1975,1975,129,"Action,Crime,Thriller",Approved,USA,"Clint Eastwood, George Kennedy, Vonetta McGee, Jack Cassidy",Clint Eastwood,"Hal Dresner (screenplay), Warren Murphy (screenplay), Rod Whitaker (screenplay), Rod Whitaker (novel)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '61/100'}]"
tt0072966,Savage Three,20 Sep 1975,1975,85,"Action,Crime",N/A,Italy,"Joe Dallesandro, Gianfranco De Grassi, Guido De Carli, Carmen Scarpitta",Vittorio Salerno,"Ernesto Gastaldi, Vittorio Salerno",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
tt0072972,Absconding,21 Nov 1975,1975,136,"Action,Crime,Drama",N/A,India,"Sanjeev Kumar, Sharmila Tagore, Amitabh Bachchan, Sulochana Latkar",Shankar Mukherjee,"Gulzar, Madhusudan Kalekar (screenplay), Khayaae (dialogue director), Akhil Kumar (dialogue director), Partho Mukerjee (scenario)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0072975,The Farmer,06 Mar 1978,1977,97,Action,R,USA,"Lewell Akins, Gary Conway, Michael Dante, Dave Graig",David Berlatsky,"John Carmody, Janice Eymann, George Fargo, Patrick Regan",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]"
tt0072991,5 Masters of Death,N/A,1974,109,"Action,Drama",R,"Hong Kong, Taiwan","David Chiang, Lung Ti, Sheng Fu, Kuan-Chun Chi",Cheh Chang,Kuang Ni (screenplay),1 win.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]"
tt0072995,Flash and the Firecat,01 Sep 1976,1975,84,"Action,Crime,Drama",PG,USA,"Roger Davis, Tricia Sembera, Dub Taylor, Richard Kiel","Beverly Sebastian, Ferd Sebastian","Ferd Sebastian, Beverly Sebastian",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]"
tt0073011,The Four Deuces,01 Jan 1976,1975,87,"Action,Comedy",R,"Israel, USA","Jack Palance, Carol Lynley, Warren Berlinger, Adam Roarke",William H. Bushnell,"Don Martin (story), Lester Franklin (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]"
tt0073015,Framed,01 Aug 1975,1975,106,"Action,Crime,Drama",R,USA,"Joe Don Baker, Conny Van Dyke, Gabriel Dell, John Marley",Phil Karlson,"Mort Briskin (screenplay), Art Powers (novel), Mike Misenheimer (novel)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
tt0073018,French Connection II,21 May 1975,1975,119,"Action,Crime,Drama",R,USA,"Gene Hackman, Fernando Rey, Bernard Fresson, Philippe Léotard",John Frankenheimer,"Alexander Jacobs (screenplay), Robert Dillon (screenplay), Laurie Dillon (screenplay), Robert Dillon (story), Laurie Dillon (story)",Nominated for 1 Golden Globe. Another 2 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '68/100'}]"
tt0073019,Friday Foster,01 Aug 1977,1975,90,Action,R,USA,"Pam Grier, Yaphet Kotto, Godfrey Cambridge, Thalmus Rasulala",Arthur Marks,"Orville H. Hampton (screenplay), Arthur Marks (story)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]"
tt0073022,Da du xiao,30 Jan 1975,1975,86,"Action,Drama",N/A,"Philippines, Taiwan, Hong Kong","Sing Chen, Jeanne Young, Lotis Key, Wai-Man Chan","Danny Ochoa, Joseph Velasco",Joseph Velasco (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
tt0073023,Las fuerzas vivas,20 Nov 1975,1975,103,"Action,Comedy,Drama",N/A,Mexico,"David Reynoso, Armando Silvestre, Héctor Lechuga, Carmen Salinas",Luis Alcoriza,"Luis Alcoriza, Juan de la Cabada",1 win.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]"
tt0073031,Devil's Express,07 Sep 1976,1976,82,"Action,Adventure,Crime",R,USA,"Elsie Roman, Warhawk Tanzania, Larry Fleischman, Wilfredo Roldan",Barry Rosen,"Barry Rosen (original screenplay), Niki Patton (original screenplay), Pascual Vaquer (original screenplay), CeOtis Robinson (original screenplay), Bobbi Sapperstein (original screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
